cluster_id,vertex0_lat,vertex0_lon,vertex1_lat,vertex1_lon,vertex2_lat,vertex2_lon,vertex3_lat,vertex3_lon,crime_score
42.35565510083892,-71.06361641344354,42.35499781477081,-71.07159602308045,42.352289126060676,-71.06891032066923,42.35658838669492,-71.06774487926374,5
42.251437033117696,-71.13726975916612,42.275699693120174,-71.14230094650406,42.26219386934,-71.14576788899039,42.264054846420024,-71.12994368908234,5
42.391959819614726,-71.14264376287927,42.38818990326887,-71.14281971094965,42.39124267681801,-71.1367994753832,42.390902876570195,-71.13931051892635,5
42.29678255383405,-71.12948650496477,42.30588140575805,-71.12175748064905,42.29253776964205,-71.12463855268986,42.300301528975815,-71.11805016407826,5
42.29381179746124,-71.09852856542918,42.29512523627923,-71.11250183539819,42.29929379924578,-71.10532799140667,42.29018223006035,-71.10585445915373,5
42.39255481475697,-70.9971173056825,42.39441851479476,-71.00866597626664,42.39998308831522,-70.99759622152547,42.403159558303706,-71.00348765841973,5
42.34023442199821,-71.10836957967878,42.31857881349876,-71.12020698705442,42.342765249605414,-71.09474343215982,42.32867768153441,-71.11386717048667,5
42.356262978046324,-71.12990476758395,42.36017210627872,-71.11924200190356,42.35569045321089,-71.11874508844197,42.35745929574441,-71.12460111211972,5
42.35528394059868,-71.1125084096598,42.36045268397694,-71.1552105747876,42.35843163869644,-71.07809144151557,42.36916028398651,-71.12874991975869,5
42.30223163275031,-71.10430086989014,42.31080398541302,-71.0963054711825,42.29480611929973,-71.09471400409173,42.30351602283695,-71.08658617992349,5
42.21799733373187,-71.02313353158526,42.224086275746025,-71.03222596627867,42.21306426115851,-71.04367896189787,42.22584562581395,-71.0219016870826,5
42.2866320868689,-71.09645731305893,42.289118436210714,-71.1057383426448,42.29175663138354,-71.09853273872444,42.28593220973327,-71.10017984133616,5
42.363521734581234,-71.12198954917505,42.36055790686134,-71.12028425810128,42.36213335925811,-71.12451417502841,42.35934504619944,-71.12332948697156,5
42.35830644317055,-70.99154252845524,42.370376560197776,-71.02812107803813,42.359451369172966,-71.00281384284969,42.377717155838056,-71.0086005913174,5
42.331047666931426,-71.08607811978933,42.33182475777684,-71.09351741868875,42.33431416748022,-71.0882370990835,42.33135366674646,-71.09090069945076,5
42.33881106898134,-71.06996339307494,42.33891586921318,-71.0663501920474,42.3375311686171,-71.06846634265845,42.34001941925455,-71.06871384275745,5
42.283133738515765,-71.17241826243597,42.28304812817107,-71.19010799768569,42.29220534638194,-71.1753550732956,42.28003319567527,-71.18658591959938,5
42.3627574075817,-71.04903465437314,42.360527729186884,-71.051733088584,42.362680394134685,-71.05077874828035,42.360479556081195,-71.04887364618861,5
42.329835706893356,-71.08409327715836,42.32974959986709,-71.09030779932847,42.328381960544846,-71.08686383336168,42.330389333316624,-71.08811504306414,5
42.34920929587098,-71.07246284454263,42.34814777044508,-71.0785211964596,42.34956729578576,-71.07643259590618,42.34817977058894,-71.07552609535703,5
42.35776820441723,-71.05204993206706,42.35296533861224,-71.05901805706499,42.35396542230585,-71.05343152608467,42.356390966963595,-71.05693617813415,4
42.335814238704074,-71.10178260349036,42.33850604996656,-71.11003719449819,42.334425121558006,-71.10554951361372,42.33776856757603,-71.10499660468851,4
42.36968917353767,-71.1128526089799,42.367115728649964,-71.1073147735673,42.36561424441381,-71.10479996328006,42.36851781622316,-71.11014503671949,4
42.37095967352499,-71.1221920010003,42.37357792380339,-71.12520236340347,42.376180059026,-71.12278876645217,42.37416320351148,-71.11930561135284,4
42.373497266958296,-71.08492204916453,42.38016637623776,-71.08914835188345,42.37387807055488,-71.08184969212456,42.37568376630339,-71.08824641953662,4
42.371896673762095,-71.11828027756357,42.37146709043741,-71.11513869293931,42.37266082773246,-71.11937961134392,42.37262887382787,-71.11701191051267,4
